Incident energy; cross section
32.80355,5.025789
32.83482,4.59829
32.86609,4.246388
32.89736,3.952546
32.92863,3.704103
32.9599,3.491771
32.99117,3.308625
33.02244,3.149412
33.08498,2.887378
33.14752,2.682109
33.21006,2.517799
33.2726,2.383392
33.35599,2.238359
33.43938,2.122678
33.52277,2.028949
33.60615,1.951912
33.77293,1.834725
33.9397,1.749559
34.04692,1.706246
34.15413,1.669816
34.26134,1.639706
34.36855,1.615139
34.47577,1.595266
34.58298,1.579865
34.63659,1.573889
34.69019,1.569171
34.7438,1.565884
34.7974,1.564297
34.84208,1.564548
34.88675,1.566573
34.93142,1.570861
34.97609,1.578188
34.99843,1.583363
35.02077,1.589842
35.04311,1.597948
35.06544,1.608134
35.08778,1.621092
35.11011,1.637879
35.12128,1.64822
35.13245,1.660247
35.14362,1.674363
35.15478,1.691072
35.16446,1.708189
35.17414,1.728316
35.18382,1.752133
35.1935,1.780465
35.20318,1.814313
35.21286,1.854869
35.22254,1.903537
35.23221,1.961877
35.24189,2.031855
35.25157,2.115476
35.26125,2.214979
35.27093,2.332733
35.28061,2.471161
35.29029,2.632637
35.29997,2.819354
35.30964,3.032942
35.32007,3.295178
35.33049,3.590933
35.34092,3.920356
35.35134,4.280948
35.37219,5.081075
35.39303,5.941199
35.41686,6.900002
35.44068,7.697454
35.45557,8.052291
35.47079,8.266665
35.486,8.313642
35.50213,8.175777
35.51783,7.866507
35.53353,7.409024
35.5581,6.48122
35.58267,5.434555
35.60435,4.531122
35.61519,4.112868
35.62603,3.726026
35.63687,3.374746
35.64771,3.061185
35.65855,2.78575
35.66939,2.547411
35.67951,2.356513
35.68963,2.193742
35.69975,2.056385
35.70986,1.941656
35.71998,1.846427
35.7301,1.768024
35.74022,1.703841
35.75033,1.651568
35.76045,1.60902
35.77057,1.574456
35.78069,1.54635
35.7908,1.523449
35.80092,1.504666
